start_location_x,start_location_y,cluster_label
121.581,31.274,2
121.44,31.209,1
121.381,31.259,3
121.534,31.276,2
121.538,31.296,2
121.402,31.15,4
121.455,31.19,1
121.448,31.141,4
121.399,31.281,0
121.458,31.267,0
121.483,31.261,0
121.409,31.216,0
121.414,31.302,0
121.538,31.296,2
121.424,31.244,0
121.421,31.141,4
121.375,31.176,4
121.452,31.114,4
121.449,31.227,0
121.421,31.196,4
121.54,31.318,2
121.526,31.138,1
121.484,31.204,1
121.45,31.148,4
121.481,31.337,5
121.493,31.271,2
121.447,31.251,0
121.512,31.137,1
121.546,31.309,2
121.546,31.311,2
121.416,31.258,0
121.375,31.21,3
121.342,31.151,4
121.378,31.109,4
121.511,31.306,2
121.527,31.336,2
121.414,31.271,0
121.366,31.176,4
121.512,31.293,2
121.49,31.28,2
121.492,31.326,5
121.455,31.228,0
121.415,31.283,0
121.5,31.344,5
121.372,31.357,5
121.497,31.214,1
121.468,31.29,5
121.333,31.264,3
121.386,31.189,4
121.438,31.264,0
121.545,31.217,1
121.414,31.152,4
121.474,31.157,1
121.508,31.29,2
121.49,31.279,2
121.316,31.231,3
121.396,31.283,0
121.505,31.268,2
121.482,31.29,5
121.562,31.273,2
121.473,31.263,0
121.405,31.294,0
121.496,31.27,2
121.515,31.217,1
121.499,31.223,1
121.443,31.233,0
121.475,31.317,5
121.413,31.276,0
121.386,31.314,3
121.443,31.233,0
121.477,31.289,5
121.395,31.213,4
121.485,31.319,5
121.412,31.124,4
121.395,31.214,4
121.468,31.258,0
121.478,31.231,1
121.464,31.193,1
121.461,31.174,1
121.43,31.266,0
121.54,31.179,1
121.54,31.185,1
121.488,31.382,5
121.532,31.321,2
121.436,31.32,5
121.438,31.328,5
121.399,31.149,4
121.438,31.304,5
121.494,31.281,2
121.452,31.27,0
121.434,31.279,0
121.4,31.268,0
121.449,31.342,5
121.367,31.259,3
121.555,31.306,2
121.413,31.173,4
121.541,31.318,2
121.49,31.311,5
121.43,31.246,0
121.44,31.188,1
121.307,31.205,3
121.459,31.328,5
121.368,31.262,3
121.572,31.221,2
121.448,31.288,0
121.402,31.244,0
121.373,31.18,4
121.41,31.273,0
121.386,31.26,3
121.487,31.251,1
121.465,31.23,1
121.448,31.198,1
121.514,31.303,2
121.485,31.291,5
121.538,31.316,2
121.449,31.306,5
121.447,31.226,0
121.446,31.187,1
121.366,31.258,3
121.528,31.256,2
121.52,31.265,2
121.498,31.255,2
121.458,31.212,1
121.442,31.31,5
121.506,31.321,2
121.384,31.191,4
121.478,31.278,5
121.397,31.266,0
121.397,31.168,4
121.314,31.232,3
121.47,31.19,1
121.321,31.137,4
121.441,31.226,0
121.371,31.241,3
121.462,31.296,5
121.494,31.308,5
121.569,31.24,2
121.506,31.277,2
121.429,31.228,0
121.531,31.328,2
121.47,31.259,0
121.543,31.274,2
121.503,31.179,1
121.327,31.225,3
121.49,31.251,1
121.541,31.314,2
121.537,31.321,2
121.507,31.278,2
121.431,31.16,4
121.392,31.199,4
121.528,31.301,2
121.419,31.212,0
121.495,31.31,5
121.479,31.232,1
121.375,31.245,3
121.483,31.248,1
121.402,31.228,0
121.42,31.254,0
121.391,31.156,4
121.463,31.255,0
121.444,31.222,0
121.485,31.306,5
121.433,31.165,4
121.43,31.183,4
121.478,31.27,0
121.51,31.275,2
121.451,31.281,0
121.426,31.182,4
121.397,31.241,0
121.457,31.241,0
121.431,31.262,0
121.409,31.283,0
121.418,31.201,4
121.493,31.312,5
121.489,31.294,5
121.458,31.323,5
121.522,31.32,2
121.49,31.347,5
121.437,31.34,5
121.474,31.326,5
121.585,31.275,2
121.525,31.224,1
121.511,31.28,2
121.465,31.279,0
121.332,31.291,3
121.438,31.248,0
121.381,31.232,3
121.529,31.288,2
121.419,31.156,4
121.521,31.338,2
121.393,31.132,4
121.481,31.32,5
121.448,31.298,5
121.39,31.249,3
121.406,31.218,0
121.468,31.252,0
121.501,31.261,2
121.488,31.252,1
121.393,31.268,3
121.449,31.213,1
121.454,31.264,0
121.357,31.241,3
121.391,31.122,4
121.586,31.295,2
121.477,31.27,0
121.511,31.251,2
121.496,31.282,2
121.405,31.215,0
121.38,31.194,4
121.422,31.279,0
121.394,31.276,3
121.47,31.188,1
121.526,31.175,1
121.442,31.321,5
121.385,31.284,3
121.424,31.248,0
121.53,31.275,2
121.381,31.233,3
121.447,31.314,5
121.417,31.218,0
121.381,31.243,3
121.423,31.236,0
121.541,31.291,2
121.476,31.294,5
121.451,31.267,0
121.472,31.206,1
121.465,31.211,1
121.322,31.25,3
121.483,31.32,5
121.522,31.179,1
121.516,31.332,2
121.532,31.314,2
121.436,31.25,0
121.448,31.313,5
121.506,31.294,2
121.488,31.251,1
121.367,31.348,3
121.368,31.208,3
121.538,31.316,2
121.48,31.231,1
121.387,31.269,3
121.444,31.258,0
121.38,31.319,3
121.379,31.137,4
121.44,31.331,5
121.432,31.272,0
121.434,31.112,4
121.395,31.101,4
121.481,31.207,1
121.353,31.164,4
121.454,31.223,1
121.448,31.227,0
121.428,31.175,4
121.42,31.195,4
121.391,31.253,3
121.363,31.218,3
121.404,31.35,5
121.522,31.313,2
121.445,31.251,0
121.54,31.272,2
121.43,31.237,0
121.436,31.294,0
121.348,31.265,3
121.431,31.151,4
121.492,31.207,1
121.508,31.29,2
121.516,31.299,2
121.451,31.279,0
121.417,31.293,0
121.417,31.218,0
121.369,31.232,3
121.424,31.225,0
121.347,31.183,4
121.43,31.194,4
121.482,31.235,1
121.526,31.284,2
121.411,31.122,4
121.402,31.272,0
121.506,31.329,5
121.608,31.267,2
121.49,31.32,5
121.541,31.274,2
121.511,31.154,1
121.46,31.235,0
121.339,31.317,3
121.467,31.313,5
121.537,31.262,2
121.413,31.127,4
121.498,31.075,4
121.483,31.283,5
121.547,31.29,2
121.583,31.245,2
121.538,31.271,2
121.382,31.245,3
121.481,31.292,5
121.439,31.277,0
121.423,31.206,4
121.43,31.264,0
121.284,31.203,3
121.441,31.331,5
121.444,31.246,0
121.413,31.136,4
121.549,31.268,2
121.393,31.249,3
121.381,31.233,3
121.51,31.253,2
121.412,31.142,4
121.446,31.193,1
121.539,31.265,2
121.501,31.261,2
121.457,31.268,0
121.499,31.262,2
121.4,31.241,0
121.466,31.215,1
121.384,31.265,3
121.568,31.197,1
121.466,31.21,1
121.41,31.233,0
121.512,31.261,2
121.45,31.193,1
121.388,31.139,4
121.408,31.204,4
121.47,31.24,1
121.513,31.299,2
121.559,31.28,2
121.533,31.216,1
121.543,31.288,2
121.501,31.275,2
121.431,31.153,4
121.419,31.161,4
121.332,31.29,3
121.476,31.231,1
121.585,31.206,2
121.379,31.107,4
121.557,31.245,2
121.476,31.295,5
121.469,31.212,1
121.439,31.268,0
121.355,31.166,4
121.448,31.298,5
121.365,31.201,4
121.455,31.204,1
121.434,31.218,0
121.396,31.154,4
121.48,31.258,0
121.474,31.334,5
121.501,31.274,2
121.507,31.268,2
121.432,31.25,0
121.438,31.232,0
121.498,31.344,5
121.544,31.285,2
121.409,31.228,0
121.522,31.315,2
121.491,31.203,1
121.47,31.25,0
121.438,31.215,0
121.478,31.311,5
121.404,31.164,4
121.451,31.245,0
121.373,31.322,3
121.579,31.24,2
121.486,31.174,1
121.431,31.192,4
121.358,31.347,3
121.409,31.185,4
121.483,31.226,1
121.234,31.058,4
121.491,31.3,5
121.447,31.121,4
121.498,31.274,2
121.382,31.232,3
121.51,31.311,2
121.462,31.303,5
121.449,31.293,5
121.471,31.25,0
121.485,31.306,5
121.354,31.221,3
121.535,31.278,2
121.483,31.299,5
121.52,31.301,2
121.483,31.259,0
121.448,31.135,4
121.381,31.173,4
121.534,31.328,2
121.454,31.19,1
121.545,31.241,2
121.441,31.331,5
121.502,31.286,2
121.482,31.207,1
121.478,31.299,5
121.526,31.168,1
121.372,31.158,4
121.445,31.222,0
121.495,31.327,5
121.226,31.33,3
121.533,31.295,2
121.532,31.323,2
121.512,31.293,2
121.504,31.403,5
121.434,31.201,1
121.508,31.293,2
121.483,31.26,0
121.442,31.178,4
121.423,31.273,0
121.479,31.271,0
121.534,31.152,1
121.472,31.276,0
121.374,31.216,3
121.507,31.281,2
121.422,31.212,0
121.541,31.29,2
121.474,31.211,1
121.48,31.301,5
121.519,31.313,2
121.488,31.176,1
121.439,31.206,1
121.479,31.238,1
121.457,31.2,1
121.456,31.215,1
121.382,31.184,4
121.423,31.177,4
121.423,31.283,0
121.489,31.331,5
121.539,31.314,2
121.467,31.304,5
121.384,31.27,3
121.504,31.304,2
121.484,31.282,2
121.464,31.182,1
121.429,31.252,0
121.344,31.149,4
121.427,31.163,4
121.384,31.147,4
121.437,31.196,1
121.458,31.221,1
121.43,31.368,5
121.442,31.186,1
121.495,31.269,2
121.416,31.282,0
121.425,31.291,0
121.461,31.191,1
121.538,31.315,2
121.374,31.208,3
121.482,31.286,5
121.555,31.28,2
121.372,31.234,3
121.487,31.337,5
121.445,31.327,5
121.412,31.124,4
121.338,31.243,3
121.494,31.372,5
121.45,31.199,1
121.423,31.211,0
121.483,31.214,1
121.491,31.301,5
121.453,31.238,0
121.336,31.151,4
121.654,31.269,2
121.533,31.295,2
121.436,31.243,0
121.562,31.174,1
121.503,31.335,5
121.411,31.299,0
121.418,31.275,0
121.488,31.286,2
121.479,31.211,1
121.392,31.154,4
121.404,31.29,0
121.434,31.27,0
121.52,31.315,2
121.428,31.186,4
121.5,31.303,2
121.439,31.297,5
121.503,31.157,1
121.439,31.325,5
121.416,31.282,0
121.45,31.186,1
121.484,31.277,2
121.397,31.38,5
121.442,31.188,1
121.495,31.248,1
121.478,31.32,5
121.372,31.103,4
121.48,31.204,1
121.525,31.26,2
121.528,31.22,1
121.449,31.34,5
121.441,31.253,0
121.43,31.131,4
121.555,31.286,2
121.493,31.222,1
121.506,31.329,5
121.447,31.332,5
121.465,31.238,0
121.456,31.291,5
121.491,31.214,1
121.556,31.202,1
121.471,31.309,5
121.517,31.302,2
121.516,31.303,2
121.436,31.184,4
121.49,31.313,5
121.405,31.274,0
121.447,31.255,0
121.384,31.311,3
121.503,31.25,2
121.513,31.259,2
121.385,31.167,4
121.483,31.261,0
121.491,31.28,2
121.378,31.232,3
121.346,31.14,4
121.468,31.215,1
121.491,31.229,1
121.439,31.214,1
121.535,31.328,2
121.471,31.212,1
121.336,31.241,3
121.489,31.202,1
121.379,31.094,4
121.509,31.329,2
121.534,31.26,2
121.492,31.279,2
121.496,31.266,2
121.435,31.235,0
121.496,31.255,2
121.469,31.255,0
121.5,31.283,2
121.476,31.27,0
121.494,31.302,2
121.496,31.382,5
121.415,31.267,0
121.372,31.194,4
121.558,31.204,1
121.45,31.293,5
121.565,31.244,2
121.46,31.123,4
121.422,31.236,0
121.368,31.261,3
121.419,31.292,0
121.468,31.249,0
121.446,31.319,5
121.491,31.251,1
121.384,31.31,3
121.443,31.206,1
121.538,31.319,2
121.429,31.269,0
121.482,31.201,1
121.387,31.136,4
121.525,31.257,2
121.479,31.27,0
121.45,31.305,5
121.289,31.206,3
121.489,31.223,1
121.355,31.217,3
121.556,31.27,2
121.48,31.337,5
121.511,31.176,1
121.418,31.299,0
121.452,31.34,5
121.476,31.198,1
121.517,31.27,2
121.458,31.228,1
121.404,31.294,0
121.325,31.246,3
121.47,31.202,1
121.409,31.353,5
121.491,31.248,1
121.455,31.271,0
121.539,31.279,2
121.447,31.319,5
121.497,31.287,2
121.504,31.31,2
121.307,31.218,3
121.465,31.276,0
121.467,31.273,0
121.489,31.158,1
121.322,31.246,3
121.488,31.298,5
121.473,31.199,1
121.386,31.138,4
121.486,31.167,1
121.496,31.278,2
121.427,31.184,4
121.459,31.235,0
121.455,31.315,5
121.536,31.321,2
121.515,31.308,2
121.657,31.203,2
121.394,31.248,3
121.467,31.318,5
121.314,31.202,3
121.41,31.267,0
121.393,31.319,5
121.379,31.255,3
121.406,31.21,4
121.374,31.222,3
121.513,31.303,2
121.43,31.204,1
121.528,31.287,2
121.505,31.251,2
121.425,31.278,0
121.522,31.283,2
121.478,31.271,0
121.495,31.279,2
121.463,31.181,1
121.45,31.148,4
121.527,31.282,2
121.455,31.201,1
121.542,31.168,1
121.414,31.2,4
121.461,31.215,1
121.447,31.269,0
121.402,31.241,0
121.408,31.177,4
121.533,31.287,2
121.488,31.311,5
121.437,31.239,0
121.481,31.299,5
121.494,31.282,2
121.465,31.185,1
121.483,31.264,2
121.377,31.277,3
121.376,31.31,3
121.458,31.209,1
121.335,31.257,3
121.546,31.328,2
121.539,31.287,2
121.56,31.204,1
121.468,31.232,1
121.385,31.153,4
121.441,31.215,1
121.487,31.214,1
121.471,31.268,0
121.49,31.258,2
121.374,31.315,3
121.454,31.316,5
121.397,31.251,0
121.422,31.274,0
121.511,31.308,2
121.442,31.264,0
121.451,31.298,5
121.42,31.279,0
121.477,31.199,1
121.467,31.196,1
121.353,31.22,3
121.484,31.294,5
121.51,31.25,2
121.413,31.275,0
121.311,31.203,3
121.466,31.231,1
121.421,31.284,0
121.485,31.334,5
121.513,31.299,2
121.474,31.334,5
121.566,31.246,2
121.405,31.258,0
121.268,31.171,3
121.532,31.305,2
121.435,31.142,4
121.438,31.176,4
121.406,31.33,5
121.448,31.227,0
121.445,31.165,4
121.363,31.254,3
121.444,31.321,5
121.427,31.291,0
121.41,31.287,0
121.422,31.255,0
121.298,31.312,3
121.45,31.186,1
121.375,31.12,4
121.441,31.229,0
121.385,31.167,4
121.478,31.269,0
121.43,31.248,0
121.454,31.191,1
121.543,31.29,2
121.514,31.273,2
121.39,31.268,3
121.423,31.211,0
121.52,31.32,2
121.447,31.223,0
121.348,31.281,3
121.541,31.318,2
121.339,31.262,3
121.355,31.286,3
121.529,31.324,2
121.536,31.331,2
121.403,31.164,4
121.423,31.264,0
121.531,31.221,1
121.614,31.3,2
121.311,31.243,3
121.438,31.31,5
121.439,31.135,4
121.521,31.315,2
121.463,31.27,0
121.448,31.189,1
121.414,31.272,0
121.454,31.206,1
121.362,31.357,3
121.269,31.167,3
121.405,31.294,0
121.34,31.16,4
121.405,31.113,4
121.365,31.261,3
121.432,31.133,4
121.459,31.192,1
121.523,31.322,2
121.475,31.296,5
121.451,31.195,1
121.499,31.333,5
121.471,31.25,0
121.457,31.222,1
121.404,31.242,0
121.418,31.243,0
121.437,31.293,0
121.457,31.279,0
121.516,31.301,2
121.594,31.239,2
121.477,31.271,0
121.498,31.26,2
121.48,31.296,5
121.338,31.261,3
121.513,31.302,2
121.59,31.289,2
121.443,31.341,5
121.505,31.262,2
121.453,31.2,1
121.524,31.328,2
121.487,31.207,1
121.458,31.245,0
121.475,31.269,0
121.462,31.196,1
121.464,31.194,1
121.416,31.207,4
121.487,31.212,1
121.406,31.291,0
121.513,31.275,2
121.406,31.329,5
121.325,31.294,3
121.49,31.288,2
121.49,31.318,5
121.5,31.28,2
121.426,31.288,0
121.438,31.191,1
121.432,31.182,4
121.45,31.274,0
121.441,31.331,5
121.514,31.307,2
121.445,31.197,1
121.434,31.191,4
121.463,31.306,5
121.407,31.206,4
121.35,31.205,3
121.457,31.191,1
121.356,31.211,3
121.513,31.302,2
121.462,31.212,1
121.473,31.223,1
121.446,31.21,1
121.485,31.212,1
121.308,31.185,3
121.521,31.209,1
121.501,31.261,2
121.529,31.286,2
121.437,31.161,4
121.47,31.262,0
121.366,31.285,3
121.469,31.238,1
121.411,31.218,0
121.411,31.273,0
121.398,31.281,0
121.448,31.173,1
121.439,31.283,0
121.392,31.226,3
121.422,31.138,4
121.478,31.245,1
121.507,31.308,2
121.514,31.297,2
121.451,31.26,0
121.438,31.279,0
121.441,31.236,0
121.323,31.226,3
121.425,31.284,0
121.458,31.115,4
121.552,31.173,1
121.4,31.261,0
121.538,31.315,2
121.354,31.285,3
121.452,31.308,5
121.422,31.283,0
121.565,31.169,1
121.507,31.303,2
121.462,31.296,5
121.492,31.232,1
121.442,31.227,0
121.504,31.278,2
121.446,31.126,4
121.472,31.197,1
121.529,31.318,2
121.384,31.104,4
121.48,31.311,5
121.522,31.234,1
121.441,31.233,0
121.411,31.219,0
121.409,31.191,4
121.441,31.31,5
121.373,31.254,3
121.32,31.238,3
121.428,31.173,4
121.515,31.303,2
121.522,31.322,2
121.433,31.218,0
121.437,31.262,0
121.456,31.228,1
121.44,31.234,0
121.427,31.186,4
121.476,31.233,1
121.396,31.238,0
121.32,31.242,3
121.459,31.224,1
121.425,31.236,0
121.509,31.289,2
121.482,31.289,5
121.468,31.205,1
121.439,31.282,0
121.49,31.305,5
121.455,31.263,0
121.478,31.304,5
121.426,31.264,0
121.444,31.321,5
121.517,31.265,2
121.488,31.284,2
121.443,31.19,1
121.385,31.214,3
121.609,31.254,2
121.456,31.283,0
121.401,31.253,0
121.339,31.255,3
121.543,31.274,2
121.532,31.306,2
121.405,31.21,4
121.435,31.336,5
121.398,31.201,4
121.424,31.187,4
121.366,31.25,3
121.443,31.157,4
121.466,31.237,1
121.514,31.307,2
121.439,31.214,1
121.482,31.201,1
121.514,31.297,2
121.488,31.202,1
121.449,31.157,4
121.362,31.131,4
121.458,31.216,1
121.444,31.188,1
121.505,31.266,2
121.431,31.292,0
121.547,31.29,2
121.5,31.214,1
121.518,31.274,2
121.402,31.28,0
121.459,31.332,5
121.468,31.206,1
121.396,31.171,4
121.537,31.33,2
121.531,31.322,2
121.479,31.269,0
121.463,31.302,5
121.589,31.269,2
121.533,31.26,2
121.48,31.311,5
121.394,31.309,3
121.406,31.22,0
121.531,31.323,2
121.467,31.277,0
121.38,31.233,3
121.363,31.247,3
121.365,31.277,3
121.317,31.312,3
121.483,31.261,0
121.425,31.166,4
121.432,31.281,0
121.35,31.226,3
121.41,31.289,0
121.525,31.175,1
121.462,31.233,1
121.331,31.235,3
121.503,31.286,2
121.509,31.304,2
121.377,31.254,3
121.483,31.293,5
121.469,31.324,5
121.44,31.213,1
121.399,31.25,0
121.337,31.243,3
121.455,31.271,0
121.531,31.314,2
121.473,31.265,0
121.444,31.175,4
121.433,31.259,0
121.37,31.244,3
121.596,31.256,2
121.328,31.266,3
121.443,31.156,4
121.471,31.259,0
121.47,31.264,0
121.532,31.317,2
121.415,31.219,0
121.481,31.228,1
121.415,31.218,0
121.444,31.174,4
121.348,31.188,4
121.441,31.253,0
121.31,31.135,4
121.453,31.235,0
121.504,31.285,2
121.436,31.274,0
121.541,31.318,2
121.457,31.25,0
121.555,31.183,1
121.532,31.235,2
121.454,31.219,1
121.539,31.297,2
121.323,31.238,3
121.489,31.294,5
121.457,31.296,5
121.528,31.266,2
121.579,31.274,2
121.463,31.33,5
121.432,31.257,0
121.471,31.32,5
121.402,31.281,0
121.511,31.307,2
121.404,31.24,0
121.465,31.283,5
121.546,31.308,2
121.448,31.213,1
121.517,31.309,2
121.531,31.323,2
121.523,31.317,2
121.501,31.182,1
121.488,31.235,1
121.397,31.158,4
121.438,31.209,1
121.488,31.265,2
121.493,31.289,2
121.415,31.18,4
121.52,31.297,2
121.462,31.21,1
121.465,31.297,5
121.588,31.279,2
121.448,31.236,0
121.349,31.209,3
121.428,31.38,5
121.452,31.275,0
121.423,31.251,0
121.524,31.15,1
121.417,31.171,4
121.347,31.264,3
121.445,31.26,0
121.443,31.23,0
121.594,31.262,2
121.464,31.231,1
121.424,31.206,4
121.528,31.329,2
121.506,31.191,1
121.42,31.139,4
121.476,31.207,1
121.521,31.316,2
121.483,31.32,5
121.322,31.125,4
121.353,31.164,4
121.461,31.273,0
121.427,31.269,0
121.38,31.26,3
121.409,31.299,0
121.558,31.226,2
121.478,31.27,0
121.499,31.298,2
121.507,31.329,5
121.453,31.247,0
121.446,31.261,0
121.553,31.276,2
121.492,31.29,2
121.499,31.317,5
121.433,31.201,1
121.412,31.151,4
121.488,31.286,2
121.405,31.254,0
121.547,31.278,2
121.451,31.097,4
121.551,31.289,2
121.45,31.234,0
121.407,31.283,0
121.418,31.135,4
121.483,31.235,1
121.439,31.194,1
121.489,31.293,2
121.377,31.252,3
121.427,31.114,4
121.526,31.214,1
121.262,31.387,3
121.523,31.145,1
121.485,31.243,1
121.448,31.324,5
121.402,31.253,0
121.457,31.206,1
121.488,31.292,5
121.522,31.316,2
121.486,31.218,1
121.438,31.238,0
121.464,31.199,1
121.5,31.28,2
121.557,31.285,2
121.477,31.291,5
121.556,31.202,1
121.483,31.24,1
121.531,31.315,2
121.506,31.321,2
121.317,31.309,3
121.403,31.184,4
121.473,31.259,0
121.399,31.23,0
121.499,31.175,1
121.414,31.092,4
121.43,31.229,0
121.431,31.192,4
121.476,31.208,1
121.468,31.207,1
121.444,31.34,5
121.488,31.224,1
121.485,31.249,1
121.5,31.349,5
121.396,31.221,0
121.529,31.279,2
121.512,31.194,1
121.407,31.21,4
121.444,31.181,1
121.474,31.216,1
121.464,31.232,1
121.488,31.241,1
121.476,31.328,5
121.534,31.269,2
121.525,31.142,1
121.513,31.3,2
121.507,31.172,1
121.349,31.179,4
121.496,31.279,2
121.443,31.225,0
121.417,31.17,4
121.496,31.31,5
121.438,31.195,1
121.532,31.286,2
121.453,31.27,0
121.522,31.23,1
121.442,31.217,0
121.377,31.261,3
121.393,31.155,4
121.438,31.212,1
121.492,31.263,2
121.484,31.24,1
121.536,31.201,1
121.397,31.266,0
121.516,31.297,2
121.439,31.265,0
121.42,31.156,4
121.489,31.27,2
121.479,31.27,0
121.531,31.276,2
121.386,31.293,3
121.613,31.264,2
121.484,31.193,1
121.489,31.202,1
121.467,31.326,5
121.361,31.231,3
121.441,31.195,1
121.48,31.333,5
121.44,31.267,0
121.483,31.32,5
121.483,31.32,5
121.476,31.342,5
121.525,31.282,2
121.525,31.293,2
121.47,31.205,1
121.415,31.176,4
121.44,31.138,4
121.497,31.308,2
121.539,31.286,2
121.308,31.244,3
121.386,31.139,4
121.391,31.252,3
121.506,31.256,2
121.572,31.25,2
121.489,31.32,5
121.431,31.295,0
121.465,31.34,5
121.485,31.306,5
121.544,31.275,2
121.321,31.126,4
121.492,31.204,1
121.507,31.302,2
121.548,31.278,2
121.361,31.247,3
121.402,31.203,4
121.365,31.158,4
121.514,31.34,5
121.401,31.131,4
121.421,31.18,4
121.516,31.303,2
121.462,31.251,0
121.42,31.254,0
121.4,31.231,0
121.438,31.297,5
121.464,31.219,1
121.407,31.26,0
121.381,31.253,3
121.405,31.247,0
121.364,31.259,3
121.401,31.154,4
121.517,31.302,2
121.54,31.285,2
121.466,31.313,5
121.609,31.282,2
121.312,31.235,3
121.379,31.222,3
121.382,31.245,3
121.372,31.258,3
121.459,31.159,1
121.47,31.235,1
121.462,31.303,5
121.449,31.205,1
121.457,31.122,4
121.442,31.295,5
121.524,31.309,2
121.305,31.244,3
121.344,31.255,3
121.464,31.194,1
121.441,31.256,0
121.498,31.258,2
121.508,31.26,2
121.376,31.271,3
121.399,31.232,0
121.518,31.31,2
121.473,31.215,1
121.52,31.299,2
121.472,31.202,1
121.373,31.25,3
121.496,31.259,2
121.394,31.193,4
121.43,31.266,0
121.402,31.211,4
121.503,31.183,1
121.49,31.205,1
121.37,31.175,4
121.521,31.288,2
121.415,31.187,4
121.44,31.243,0
121.425,31.329,5
121.427,31.212,0
121.536,31.288,2
121.409,31.241,0
121.414,31.271,0
121.346,31.298,3
121.542,31.215,1
121.471,31.267,0
121.43,31.297,0
121.367,31.228,3
121.418,31.236,0
121.363,31.182,4
121.532,31.322,2
121.393,31.222,3
121.471,31.258,0
121.382,31.22,3
121.45,31.308,5
121.408,31.127,4
121.387,31.35,5
121.454,31.109,4
121.484,31.334,5
121.383,31.247,3
121.32,31.284,3
121.462,31.171,1
121.378,31.232,3
121.537,31.324,2
121.435,31.32,5
121.42,31.144,4
121.406,31.282,0
121.536,31.256,2
121.462,31.184,1
121.477,31.288,5
121.423,31.199,4
121.373,31.322,3
121.43,31.247,0
121.444,31.321,5
121.475,31.196,1
121.37,31.208,3
121.502,31.309,2
121.461,31.252,0
121.413,31.134,4
121.475,31.258,0
121.472,31.318,5
121.533,31.268,2
121.407,31.217,0
121.493,31.337,5
121.497,31.253,2
121.442,31.297,5
121.493,31.251,2
121.366,31.219,3
121.32,31.24,3
121.579,31.133,1
121.438,31.198,1
121.503,31.26,2
121.492,31.279,2
121.381,31.184,4
121.412,31.136,4
121.531,31.29,2
121.377,31.271,3
121.397,31.167,4
121.5,31.261,2
121.52,31.287,2
121.422,31.298,0
121.466,31.268,0
121.421,31.274,0
121.525,31.307,2
121.473,31.193,1
121.311,31.269,3
121.508,31.303,2
121.497,31.215,1
121.53,31.289,2
121.532,31.298,2
121.45,31.219,1
121.416,31.244,0
121.478,31.268,0
121.486,31.239,1
121.422,31.274,0
121.485,31.306,5
121.49,31.308,5
121.532,31.322,2
121.427,31.193,4
121.416,31.293,0
121.521,31.266,2
121.498,31.261,2
121.424,31.221,0
121.537,31.33,2
121.422,31.283,0
121.419,31.228,0
121.459,31.321,5
121.554,31.276,2
121.521,31.289,2
121.363,31.132,4
121.581,31.345,2
121.367,31.203,3
121.386,31.259,3
121.366,31.242,3
121.515,31.268,2
121.427,31.184,4
121.42,31.206,4
121.523,31.27,2
121.444,31.154,4
121.44,31.183,4
121.483,31.32,5
121.376,31.172,4
121.474,31.204,1
121.501,31.28,2
121.463,31.168,1
121.543,31.311,2
121.455,31.199,1
121.402,31.264,0
121.525,31.293,2
121.47,31.205,1
121.457,31.185,1
121.474,31.236,1
121.441,31.253,0
121.462,31.204,1
121.535,31.297,2
121.469,31.263,0
121.365,31.239,3
121.433,31.235,0
121.501,31.308,2
121.425,31.186,4
121.423,31.201,4
121.443,31.28,0
121.489,31.294,5
121.49,31.311,5
121.358,31.218,3
121.364,31.253,3
121.461,31.217,1
